day,ad_equity,small_equity,ddbudget_equity,turtle_equity
1256,5.167111,34.051915,28.148841,63.581091
1257,5.167111,33.904030,27.956344,63.581091
1258,5.182960,33.756787,27.884214,63.581091
1259,5.198857,33.610184,27.840778,63.581091
1260,5.214803,33.464218,27.793290,63.581091
1261,5.230797,33.318885,27.745883,63.581091
1262,5.246841,33.174184,27.698556,63.581091
1263,5.262934,33.263145,27.651311,63.581091
1264,5.279076,33.352344,27.668892,63.581091
1265,5.295268,33.352083,27.686484,63.581091
1266,5.311509,33.351822,27.679267,63.581091
1267,5.327801,33.351560,27.657551,63.581091
1268,5.344142,33.397583,27.635739,68.659579
1269,5.360533,33.443669,27.638106,68.659579
1270,5.376975,33.489819,27.640473,68.659579
1271,5.393467,33.536033,27.642840,68.659579
1272,5.410010,33.603796,27.645208,68.659579
1273,5.426603,33.671696,27.665277,68.659579
1274,5.443247,33.739734,27.685361,68.659579
1275,5.459943,33.807909,27.730500,68.659579
1276,5.476689,33.876222,27.785056,68.659579
1277,5.493487,33.944673,27.845197,68.659579
1278,5.510337,34.013262,27.905467,68.659579
1279,5.510337,34.081989,27.965869,68.659579
1280,5.483539,34.150856,27.997809,68.659579
1281,5.456873,34.219862,27.984400,68.659579
1282,5.430335,34.289007,27.970997,75.889953
1283,5.403927,34.358292,27.957601,75.889953
1284,5.377647,34.389095,27.944212,75.889953
1285,5.351495,34.419926,27.920358,75.889953
1286,5.325471,34.657188,27.896525,70.483201
1287,5.299572,34.682466,27.928474,70.483201
1288,5.273800,34.666275,27.903077,70.483201
1289,5.248153,34.659997,27.866578,70.483201
1290,5.222631,34.674584,27.810895,70.483201
1291,5.197233,34.689177,27.760904,70.483201
1292,5.171958,34.703776,27.711003,70.483201
1293,5.146807,34.718381,27.661191,70.483201
1294,5.121777,34.732993,27.642857,70.483201
1295,5.096870,34.747610,27.624535,70.483201
1296,5.072083,34.762234,27.606225,70.483201
1297,5.047417,34.776863,27.578472,70.483201
1298,5.022871,34.791499,27.566754,70.483201
1299,4.998444,34.806142,27.582443,70.483201
1300,4.974137,34.820790,27.588163,70.483201
1301,4.974137,34.835444,27.593883,73.713384
1302,5.023552,34.850105,27.613024,73.713384
1303,5.073459,34.864772,27.659611,65.594916
1304,5.123861,34.879445,27.706276,65.594916
1305,5.174764,34.894124,27.753031,65.594916
1306,5.226173,34.908809,27.864198,65.594916
1307,5.278092,34.923501,27.975811,65.594916
1308,5.330528,35.495200,28.087871,65.594916
1309,5.383484,36.313246,28.349705,65.594916
1310,5.436966,37.150147,28.670794,65.594916
1311,5.490980,38.347839,28.995520,65.594916
1312,5.545530,39.381016,29.412771,65.594916
1313,5.600622,40.442030,29.784094,65.594916
1314,5.656261,41.531629,30.160104,65.594916
1315,5.712453,42.650585,30.540861,65.594916
1316,5.769204,43.021783,30.926426,77.453266
1317,5.826518,43.293348,31.128835,77.453266
1318,5.884402,43.566628,31.307759,77.453266
1319,5.942860,43.841633,31.487713,77.453266
1320,6.001900,44.118374,31.657486,77.453266
1321,6.061526,44.396861,31.836036,77.453266
1322,6.121744,44.677107,32.015593,77.453266
1323,6.121744,44.959121,32.196163,77.453266
1324,6.180880,45.242916,32.271133,77.453266
1325,6.240587,45.528502,32.450192,77.453266
1326,6.300872,45.647720,32.641079,77.453266
1327,6.361738,45.767250,32.773605,77.453266
1328,6.423193,45.887093,32.906668,77.453266
1329,6.485241,46.007249,33.040272,77.453266
1330,6.547888,46.127721,33.164634,77.453266
1331,6.611141,46.248508,33.289465,77.453266
1332,6.675005,46.369611,33.414765,77.453266
1333,6.739485,46.349959,33.540537,77.453266
1334,6.804589,46.330315,33.632768,77.453266
1335,6.870321,46.310679,33.725253,77.453266
1336,6.936689,46.291052,33.817992,77.453266
1337,7.003697,46.204038,33.910986,65.964397
1338,7.071353,45.983173,33.987779,65.964397
1339,7.139662,45.763363,34.031886,65.964397
1340,7.208632,45.454025,34.076049,65.964397
1341,7.278267,45.146777,34.097787,65.964397
1342,7.348575,44.841606,34.117664,65.964397
1343,7.419563,44.538497,34.137553,65.964397
1344,7.491236,44.237438,34.148716,65.964397
1345,7.491236,43.938414,34.159883,65.964397
1346,7.441002,43.641410,34.061059,65.964397
1347,7.391104,43.302979,33.886386,65.964397
1348,7.341542,42.939169,33.760969,65.964397
1349,7.292312,42.578414,33.600154,65.964397
1350,7.243411,42.220691,33.440106,65.964397
1351,7.194839,41.865973,33.289931,65.964397
1352,7.146593,41.514235,33.123823,75.547961
1353,7.098670,41.165452,33.023478,75.547961
1354,7.051068,40.819600,32.922735,75.547961
1355,7.003786,40.476653,32.821974,75.547961
1356,6.956821,40.136588,32.721521,75.547961
1357,6.910170,39.799380,32.621375,75.547961
1358,6.863833,39.423231,32.521536,75.547961
1359,6.817806,39.050637,32.418588,75.547961
1360,6.772088,38.681565,32.315967,75.547961
1361,6.726676,38.463540,32.213671,75.547961
1362,6.681569,38.246744,32.174390,75.547961
1363,6.636764,38.031170,32.135158,75.547961
1364,6.592260,37.898573,32.095973,75.547961
1365,6.548054,37.766438,32.063737,75.547961
1366,6.504145,37.634764,32.031532,75.547961
1367,6.504145,37.503549,31.999360,81.589654
1368,6.513288,37.372791,31.988679,81.589654
1369,6.522444,37.640963,31.982497,81.589654
1370,6.531612,37.738659,31.988945,81.589654
1371,6.540794,37.836607,31.993139,81.589654
1372,6.549988,37.934811,31.997334,81.589654
1373,6.559195,38.033269,31.968603,81.589654
1374,6.568416,38.131982,31.939898,81.589654
1375,6.577649,38.230952,31.930079,81.589654
1376,6.586895,38.330178,31.916361,81.589654
1377,6.596154,38.429663,31.902649,81.589654
1378,6.605426,38.529405,31.888942,81.589654
1379,6.614712,38.629406,31.875242,81.589654
1380,6.624010,38.729667,31.861548,81.589654
1381,6.633321,38.830188,31.847859,81.589654
1382,6.642646,38.930970,31.834176,81.589654
1383,6.651983,39.032013,31.842050,81.589654
1384,6.661334,39.133319,31.853393,84.106519
1385,6.670698,39.276187,31.864739,84.106519
1386,6.680075,39.419577,31.879453,84.106519
1387,6.689465,39.563490,31.894173,84.106519
1388,6.698868,39.707928,31.908900,84.106519
1389,6.698868,39.852894,31.923633,84.106519
1390,6.689685,39.998389,31.920747,84.106519
1391,6.680514,39.998389,31.913486,84.106519
1392,6.671356,40.195639,31.907285,84.106519
1393,6.662210,40.393861,31.916821,84.106519
1394,6.653077,40.593060,31.926360,84.106519
1395,6.643956,40.593156,31.935902,84.106519
1396,6.634848,40.593252,31.929705,84.106519
1397,6.625752,40.593348,31.907551,84.106519
1398,6.616669,40.593444,31.885413,84.106519
1399,6.607598,40.593540,31.863290,84.106519
1400,6.598539,40.593635,31.841183,84.106519
1401,6.589493,40.593731,31.819091,84.106519
1402,6.580460,40.593827,31.797014,84.106519
1403,6.571439,40.593923,31.783333,84.106519
1404,6.562430,40.700914,31.769658,84.106519
1405,6.553433,40.808187,31.754549,84.106519
1406,6.544449,40.915743,31.739447,84.106519
1407,6.535477,41.023582,31.724352,84.106519
1408,6.526518,41.131705,31.709264,84.106519
1409,6.517571,41.240114,31.694184,84.106519
1410,6.508636,41.348808,31.679111,84.106519
1411,6.508636,41.457789,31.697313,84.106519
1412,6.499391,41.567057,31.684927,84.106519
1413,6.490159,41.301329,31.698058,84.106519
1414,6.480940,41.037301,31.682577,84.106519
1415,6.471735,40.878005,31.634206,84.106519
1416,6.462542,40.616679,31.593852,84.106519
1417,6.453363,40.357023,31.545616,84.106519
1418,6.444196,40.099027,31.497454,84.106519
1419,6.435043,39.842680,31.449365,84.106519
1420,6.425902,39.587972,31.401349,84.106519
1421,6.416775,39.334893,31.353407,84.106519
1422,6.407660,39.083431,31.305538,84.106519
1423,6.398559,38.833577,31.257742,84.106519
1424,6.389470,38.585320,31.231390,84.106519
1425,6.380395,38.333933,31.203088,84.106519
1426,6.371332,38.023701,31.174431,84.106519
1427,6.362282,37.715979,31.140881,84.106519
1428,6.353245,37.410748,31.107367,84.106519
1429,6.344221,37.107986,31.073890,84.106519
1430,6.335209,36.850203,31.040448,84.106519
1431,6.326211,36.594209,30.996224,84.106519
1432,6.317225,36.339995,30.952064,84.106519
1433,6.317225,36.087546,30.894478,84.106519
1434,6.366805,35.806903,30.883875,84.106519
1435,6.416775,35.622496,30.893243,84.106519
1436,6.467137,35.439039,30.900697,84.106519
1437,6.517894,35.319101,30.918933,84.106519
1438,6.569049,35.214055,30.946278,84.106519
1439,6.620606,35.109321,30.975763,84.106519
1440,6.672568,35.004898,31.005276,84.106519
1441,6.724937,34.900786,31.034817,84.106519
1442,6.777718,34.796984,31.064387,84.106519
1443,6.830912,34.693490,31.150872,84.106519
1444,6.884524,34.590304,31.237599,84.106519
1445,6.938557,34.487426,31.324567,84.106519
1446,6.993014,34.384853,31.365572,84.106519
1447,7.047899,34.340811,31.419609,97.573694
1448,7.103214,34.296825,31.482606,97.573694
1449,7.158963,34.252895,31.545730,97.573694
1450,7.215150,34.209022,31.608980,97.573694
1451,7.271778,34.165205,31.672358,97.573694
1452,7.328850,33.928078,31.735862,97.573694
1453,7.386370,33.692597,31.769557,97.573694
1454,7.444342,33.458750,31.803289,97.573694
1455,7.444342,33.226526,31.841252,97.573694
1456,7.538289,32.995914,31.795959,97.573694
1457,7.633422,32.766902,31.884484,97.573694
1458,7.729755,32.549020,32.047732,97.573694
1459,7.827304,32.357236,32.152875,97.573694
1460,7.926084,32.166582,32.262421,97.573694
1461,8.026111,31.977051,32.372341,97.573694
1462,8.127400,31.788637,32.482635,97.573694
1463,8.229967,31.601333,32.593305,97.573694
1464,8.333829,31.415133,32.704351,97.573694
1465,8.439001,31.230030,32.815776,97.573694
1466,8.545501,31.046017,32.927581,93.279504
1467,8.653345,30.863089,33.039767,93.279504
1468,8.762549,30.681239,33.227364,93.279504
1469,8.873132,30.318439,33.416026,93.279504
1470,8.985111,29.959929,33.513914,93.279504
1471,9.098502,29.605658,33.596451,93.279504
1472,9.213325,29.255576,33.679191,93.279504
1473,9.329596,29.070496,33.762134,93.279504
1474,9.447335,29.104840,33.876222,93.279504
1475,9.566560,28.983764,34.033085,93.279504
1476,9.687289,28.863192,34.160376,93.279504
1477,9.687289,28.743121,34.288144,93.279504
1478,9.615603,28.623550,34.272151,93.279504
1479,9.544447,28.504476,34.171628,93.279504
1480,9.473818,28.509363,34.080626,93.279504
1481,9.403711,28.514251,34.014471,93.279504
1482,9.334124,28.519140,33.948444,93.279504
1483,9.265051,28.524030,33.869518,93.279504
1484,9.196489,28.528921,33.790777,93.279504
1485,9.128435,28.533813,33.712218,93.279504
1486,9.060884,28.538705,33.633842,93.279504
1487,8.993833,28.543598,33.555648,93.279504
1488,8.927278,28.548492,33.477636,93.279504
1489,8.861216,28.553387,33.399805,93.279504
1490,8.795643,28.514598,33.322156,93.279504
1491,8.730555,28.475862,33.240925,93.279504
1492,8.665948,28.437178,33.139778,93.279504
1493,8.601820,28.398547,33.063585,93.279504
1494,8.538166,28.352230,32.987567,93.279504
1495,8.474984,28.325085,32.910226,93.279504
1496,8.412268,28.273303,32.836761,93.279504
1497,8.350017,28.221616,32.758694,93.279504
1498,8.288227,28.170023,32.680813,93.279504
1499,8.288227,28.118525,32.603117,93.279504
1500,8.305520,28.067120,32.549732,93.279504
1501,8.322850,28.015810,32.503226,93.279504
1502,8.340216,28.025221,32.456786,93.279504
1503,8.357617,28.034634,32.422119,93.279504
1504,8.375056,28.044051,32.388130,93.279504
1505,8.392530,28.053472,32.354175,93.279504
1506,8.410041,28.062895,32.320257,93.279504
1507,8.427589,28.072321,32.286374,93.279504
1508,8.445173,28.081751,32.252526,93.279504
1509,8.462794,28.091184,32.218714,93.279504
1510,8.480452,28.100620,32.186584,93.279504
1511,8.498146,28.110059,32.154486,93.279504
1512,8.515878,28.119501,32.122420,110.551182
1513,8.533646,28.128946,32.098982,110.551182
1514,8.551452,28.138395,32.101205,110.551182
1515,8.569295,28.147847,32.089672,110.551182
1516,8.587174,28.045607,32.098982,110.551182
1517,8.605092,28.009309,32.087066,110.551182
1518,8.623046,27.973057,32.087658,110.551182
1519,8.641038,27.936853,32.088250,110.551182
1520,8.659068,27.900696,32.088842,110.551182
1521,8.659068,27.900927,32.089433,110.551182
1522,8.658880,27.901158,32.090296,110.551182
1523,8.658691,27.964106,32.091089,110.551182
1524,8.658503,28.027197,32.103904,110.551182
1525,8.658315,28.090430,32.116725,110.551182
1526,8.658126,28.153805,32.129551,110.551182
1527,8.657938,28.217324,32.142382,110.551182
1528,8.657750,28.280986,32.155218,110.551182
1529,8.657562,28.344791,32.168059,110.551182
1530,8.657373,28.408741,32.180905,110.551182
1531,8.657185,28.472835,32.195554,110.551182
1532,8.656997,28.537073,32.235871,110.551182
1533,8.656808,28.601456,32.276240,110.551182
1534,8.656620,28.665985,32.316658,110.551182
1535,8.656432,28.730659,32.357127,110.551182
1536,8.656244,28.795479,32.409155,110.551182
1537,8.656055,28.860445,32.474137,110.551182
1538,8.655867,28.975626,32.571694,110.551182
1539,8.655679,29.025754,32.678962,110.551182
1540,8.655491,29.075969,32.774268,110.551182
1541,8.655303,29.126271,32.869853,110.551182
1542,8.655114,29.163796,32.965717,110.551182
1543,8.655114,29.236884,33.059433,114.916774
1544,8.674283,29.137460,33.160198,114.916774
1545,8.693493,29.210791,33.235968,114.916774
1546,8.712747,29.284308,33.344691,114.916774
1547,8.732043,29.358009,33.453769,114.916774
1548,8.751382,29.431896,33.580491,114.916774
1549,8.770763,29.505968,33.707693,114.916774
1550,8.790188,29.580227,33.799913,114.916774
1551,8.809655,29.654673,33.892385,114.916774
1552,8.829166,29.707354,33.985110,114.916774
1553,8.848720,29.760128,34.049643,114.916774
1554,8.868317,29.812996,34.133119,114.916774
1555,8.887957,29.865958,34.216801,114.916774
1556,8.907641,29.919014,34.300687,114.916774
1557,8.927369,29.972164,34.384779,114.916774
1558,8.947140,30.025408,34.441599,114.916774
1559,8.966955,30.078747,34.482243,114.916774
1560,8.986814,30.214318,34.565048,114.916774
1561,9.006717,30.380561,34.663783,146.351214
1562,9.026664,30.547719,34.768548,146.351214
1563,9.046656,30.715797,34.873629,146.351214
1564,9.066691,30.889495,34.979029,146.351214
1565,9.066691,31.071172,35.085638,146.351214
1566,9.069081,31.253918,35.167995,146.351214
1567,9.071472,31.437738,35.253636,146.351214
1568,9.073864,31.622639,35.339486,131.691546
1569,9.076256,31.808628,35.425544,131.691546
1570,9.078649,31.995711,35.511813,131.691546
1571,9.081042,32.183894,35.598291,131.691546
1572,9.083437,32.373184,35.684980,131.691546
1573,9.085831,32.452192,35.771880,131.691546
1574,9.088227,32.531394,35.838477,131.691546
1575,9.090623,32.610788,35.892866,131.691546
1576,9.093019,32.690376,35.947338,131.691546
1577,9.095417,32.770159,36.001893,131.691546
1578,9.097814,32.850136,36.056531,131.691546
1579,9.100213,32.930309,36.111251,131.691546
1580,9.102612,33.010677,36.123093,117.709757
1581,9.105012,33.091241,36.210698,117.709757
1582,9.107412,33.073644,36.228609,117.709757
1583,9.109813,33.003625,36.207708,117.709757
1584,9.112215,32.933754,36.301136,117.709757
1585,9.114617,32.864031,36.394805,117.709757
1586,9.117020,32.659764,36.488716,117.709757
1587,9.117020,32.456767,36.557945,117.709757
1588,9.169659,32.285147,36.624092,117.709757
1589,9.222602,32.114434,36.766508,117.709757
1590,9.275851,31.944624,36.909478,117.709757
1591,9.329407,31.775712,37.053004,117.709757
1592,9.383272,31.607693,37.197088,117.709757
1593,9.437448,31.440562,37.341732,117.709757
1594,9.491937,31.274315,37.486939,117.709757
1595,9.546741,31.108947,37.632710,117.709757
1596,9.601861,30.944454,37.779048,117.709757
1597,9.657300,30.780830,37.925956,117.709757
1598,9.713058,30.618072,38.073434,117.709757
1599,9.769138,30.456174,38.221486,117.709757
1600,9.825542,30.295132,38.370114,117.709757
1601,9.882272,30.134942,38.519320,117.709757
1602,9.939329,29.947391,38.669106,117.709757
1603,9.996716,29.978501,38.813441,117.709757
1604,10.054434,30.104473,39.053792,117.709757
1605,10.112486,30.111617,39.171821,117.709757
1606,10.170872,29.987147,39.264323,117.709757
1607,10.229596,29.863192,39.390287,103.498202
1608,10.288658,29.739749,39.534726,103.498202
1609,10.288658,29.616816,39.679695,103.498202
1610,10.280732,29.654660,39.748830,103.498202
1611,10.272811,29.692552,39.843726,103.498202
1612,10.264896,29.730492,39.935344,103.498202
1613,10.256988,29.768481,40.027172,103.498202
1614,10.249085,29.806519,40.119212,103.498202
1615,10.241189,29.844605,40.211463,103.498202
1616,10.233299,29.882740,40.299897,103.498202
1617,10.225415,29.920923,40.388526,103.498202
1618,10.217536,29.959156,40.477349,103.498202
1619,10.209664,29.997437,40.566368,103.498202
1620,10.201798,30.035767,40.655582,103.498202
1621,10.193939,30.074146,40.744993,103.498202
1622,10.186085,30.112574,40.834600,103.498202
1623,10.178237,30.247519,40.924404,103.498202
1624,10.170395,30.398278,41.036257,103.498202
1625,10.162559,30.459883,41.151854,103.498202
1626,10.154730,30.789429,41.280793,103.498202
1627,10.146906,31.030171,41.470629,103.498202
1628,10.139089,31.162123,41.597670,131.423671
1629,10.131277,31.294635,41.620766,131.423671
1630,10.123471,31.427711,41.643876,131.423671
1631,10.123471,31.561352,41.666998,131.423671
1632,10.059570,31.695562,41.700834,131.423671
1633,9.996072,31.830343,41.603921,131.423671
1634,9.932975,31.965696,41.507233,131.423671
1635,9.870276,32.101626,41.410769,131.423671
1636,9.807973,32.238133,41.314530,131.423671
1637,9.746064,32.375221,41.162441,131.423671
1638,9.684545,32.512891,41.042774,131.423671
1639,9.623414,32.651148,40.954134,131.423671
1640,9.562669,32.789992,40.865685,131.423671
1641,9.502308,32.929426,40.777427,131.423671
1642,9.442327,33.069454,40.689359,131.423671
1643,9.382726,33.210076,40.601482,131.423671
1644,9.323500,33.351297,40.513794,131.423671
1645,9.264648,33.558187,40.426296,131.423671
1646,9.206168,33.593457,40.352132,131.423671
1647,9.148057,33.628764,40.302885,131.423671
1648,9.090313,33.552198,40.253699,139.715543
1649,9.032933,33.488821,40.182246,139.715543
1650,8.975916,33.425563,40.121569,139.715543
1651,8.919258,33.362424,40.060984,139.715543
1652,8.862958,33.299405,40.000490,139.715543
1653,8.862958,33.236504,39.940088,139.715543
1654,8.842964,33.173723,40.051893,139.715543
1655,8.823015,33.111060,40.154976,139.715543
1656,8.803111,33.048516,40.258324,139.715543
1657,8.783252,32.986089,40.361938,139.715543
1658,8.763438,32.754303,40.435208,139.715543
1659,8.743668,32.524146,40.526733,139.715543
1660,8.723944,32.295606,40.545495,139.715543
1661,8.704263,32.068672,40.607571,139.715543
1662,8.684627,31.843333,40.669741,139.715543
1663,8.665036,31.619577,40.732007,139.715543
1664,8.645488,31.397393,40.794368,139.715543
1665,8.625985,31.176771,40.856824,139.715543
1666,8.606525,30.957699,40.919377,139.715543
1667,8.587110,30.785918,40.982024,139.715543
1668,8.567738,30.615090,41.054863,139.715543
1669,8.548410,30.445211,41.127831,139.715543
1670,8.529126,30.187602,41.200928,139.715543
1671,8.509885,30.129780,41.254156,139.715543
1672,8.490687,30.072069,41.352460,139.715543
1673,8.471533,30.083539,41.450999,139.715543
1674,8.452422,30.095014,41.565641,128.020201
1675,8.452422,30.106493,41.547497,128.020201
1676,8.437148,30.201690,41.559463,128.020201
1677,8.421901,30.297187,41.583182,128.020201
1678,8.406682,30.367716,41.606915,128.020201
1679,8.391490,30.438409,41.624877,128.020201
1680,8.376326,30.461063,41.608358,128.020201
1681,8.361189,30.483735,41.629596,128.020201
1682,8.346080,30.506423,41.626195,128.020201
1683,8.330998,30.529128,41.650540,128.020201
1684,8.315943,30.551850,41.674898,128.020201
1685,8.300915,30.574589,41.699271,128.020201
1686,8.285915,30.597345,41.723659,128.020201
1687,8.270941,30.620117,41.748060,128.020201
1688,8.255995,30.642907,41.772476,128.020201
1689,8.241076,30.665714,41.796906,128.020201
1690,8.226183,30.688537,41.821350,128.020201
1691,8.211318,30.711378,41.840771,128.020201
1692,8.196479,30.596778,41.860200,128.020201
1693,8.181668,30.394591,41.848412,128.020201
1694,8.166883,30.193740,41.816564,128.020201
1695,8.152124,29.994217,41.784741,128.020201
1696,8.137393,29.796012,41.752941,128.020201
1697,8.137393,29.599117,41.726493,128.020201
1698,8.290620,29.567810,41.712629,128.020201
1699,8.446734,29.536537,41.761711,128.020201
1700,8.605786,29.543763,41.810850,128.020201
1701,8.767834,29.550990,41.869123,128.020201
1702,8.932933,29.663171,41.904670,119.976725
1703,9.101141,29.775777,41.965052,119.976725
1704,9.272516,29.888811,42.218255,119.976725
1705,9.447119,30.002274,42.658480,119.640568
1706,9.625009,30.116167,42.891432,119.640568
1707,9.806249,30.230493,43.114199,119.640568
1708,9.990901,30.345253,43.338122,119.640568
1709,10.179031,30.460449,43.563209,119.640568
1710,10.370703,30.576082,43.789465,119.640568
1711,10.565984,30.692154,44.016895,119.640568
1712,10.764943,30.808666,44.245507,119.640568
1713,10.967647,30.925621,44.475307,119.640568
1714,11.174169,31.213598,44.706299,119.640568
1715,11.384580,31.394552,44.979590,119.640568
1716,11.598952,31.576555,45.228204,93.694342
1717,11.817362,31.759613,45.478191,93.694342
1718,12.039884,31.943733,45.729561,93.694342
1719,12.039884,32.128919,45.982319,93.694342
1720,12.079144,32.315180,46.013700,93.694342
1721,12.118533,32.671494,46.095117,93.694342
1722,12.158050,33.031737,46.216850,93.694342
1723,12.197696,33.087089,46.338904,93.694342
1724,12.237471,33.142534,46.389065,93.694342
1725,12.277376,33.198072,46.439280,93.694342
1726,12.317411,33.253703,46.489550,93.694342
1727,12.357576,33.309426,46.538616,93.694342
1728,12.397873,33.365244,46.629313,93.694342
1729,12.438301,33.421155,46.652456,93.694342
1730,12.478860,33.477159,46.643969,83.660928
1731,12.519552,33.533258,46.635483,83.660928
1732,12.560377,33.589450,46.626998,83.660928
1733,12.601335,33.645737,46.700103,83.660928
1734,12.642426,33.702117,46.773323,83.660928
1735,12.683652,33.758593,46.846658,83.660928
1736,12.725011,33.654355,46.920108,83.660928
1737,12.766506,33.597455,46.956422,83.660928
1738,12.808136,33.540650,47.003698,83.660928
1739,12.849902,33.483942,47.051021,76.216813
1740,12.891804,33.427329,47.098392,76.216813
1741,12.891804,33.523940,47.145810,76.216813
1742,12.962165,33.556198,47.178026,76.216813
1743,13.032910,33.588487,47.280935,76.216813
1744,13.104042,33.620807,47.384068,76.216813
1745,13.175562,33.653158,47.487426,76.216813
1746,13.247472,33.685540,47.591009,76.216813
1747,13.319774,33.717953,47.694818,76.216813
1748,13.392471,33.750397,47.798854,76.216813
1749,13.465565,33.782873,47.903117,76.216813
1750,13.539058,33.815380,48.007607,76.216813
1751,13.612952,33.847918,48.167426,76.216813
1752,13.687250,33.880487,48.359521,76.216813
1753,13.761952,33.913088,48.552381,76.216813
1754,13.837063,33.945720,48.698577,76.216813
1755,13.912583,33.978384,48.845214,76.216813
1756,13.988516,34.011079,48.992292,76.216813
1757,14.064863,34.043805,49.139812,76.216813
1758,14.141627,34.030480,49.287777,76.216813
1759,14.218809,34.105428,49.425068,76.216813
1760,14.296413,34.180541,49.584108,76.216813
1761,14.374441,34.255819,49.743659,76.216813
1762,14.452894,34.331264,49.903724,76.216813
1763,14.452894,34.443695,50.076602,76.216813
1764,14.442748,34.511108,50.093368,76.216813
1765,14.432608,34.578654,50.087416,76.216813
1766,14.422476,34.646331,50.081465,76.216813
1767,14.412351,34.714141,50.075514,74.507863
1768,14.402233,34.782083,50.069564,74.507863
1769,14.392122,34.850159,50.063615,74.507863
1770,14.382018,34.918368,50.057667,74.507863
1771,14.371922,34.986710,50.083046,74.507863
1772,14.361832,35.055186,50.054533,74.507863
1773,14.351749,35.123796,50.006525,74.507863
1774,14.341674,35.192540,49.969667,74.507863
1775,14.331606,35.261419,49.932836,74.507863
1776,14.321544,35.330433,49.896032,74.507863
1777,14.311490,35.399582,49.859255,74.507863
1778,14.301443,35.468866,49.822505,74.507863
1779,14.291403,35.538286,49.785782,74.507863
1780,14.281370,35.544237,49.749086,74.507863
1781,14.271343,35.520825,49.697578,74.507863
1782,14.261324,35.497429,49.639280,74.507863
1783,14.251312,35.474048,49.581051,74.507863
1784,14.241308,35.362018,49.522890,74.507863
1785,14.241308,35.318783,49.444167,74.507863
1786,14.238775,35.437807,49.393090,74.507863
1787,14.236243,35.557232,49.376945,74.507863
1788,14.233712,35.677060,49.360806,74.507863
1789,14.231181,35.797291,49.344671,74.507863
1790,14.228650,35.917928,49.328542,74.507863
1791,14.226120,36.038971,49.312418,74.507863
1792,14.223590,36.160422,49.369106,74.507863
1793,14.221061,36.282282,49.425860,79.252101
1794,14.218532,36.404553,49.482679,79.252101
1795,14.216004,36.527236,49.515186,79.252101
1796,14.213476,36.650333,49.547715,79.252101
1797,14.210948,36.773844,49.580265,79.252101
1798,14.208421,36.897772,49.651854,79.252101
1799,14.205895,37.022117,49.815669,79.252101
1800,14.203369,37.146881,49.980025,79.252101
1801,14.200843,37.272066,50.133694,79.252101
1802,14.198318,37.492507,50.235378,79.252101
1803,14.195793,37.556138,50.350050,79.252101
1804,14.193269,37.619878,50.443750,79.252101
1805,14.190745,37.766792,50.537624,79.252101
1806,14.188221,37.939256,50.642832,79.252101
1807,14.188221,37.927213,50.751608,99.965340
1808,14.210670,37.934605,50.838839,99.965340
1809,14.233154,37.982560,50.955637,99.965340
1810,14.255673,38.030576,51.078151,99.965340
1811,14.278228,38.078652,51.200961,99.965340
1812,14.300819,38.126789,51.324065,99.965340
1813,14.323446,38.174987,51.447465,99.965340
1814,14.346108,38.223246,51.571162,99.965340
1815,14.368807,38.271566,51.695157,99.965340
1816,14.391541,38.319947,51.819450,99.965340
1817,14.414311,38.368389,51.944041,99.965340
1818,14.437117,38.416892,52.068932,99.965340
1819,14.459959,38.465457,52.173774,99.965340
1820,14.482838,38.514083,52.267997,99.965340
1821,14.505752,38.562771,52.362391,100.743529
1822,14.528703,38.611520,52.456956,100.743529
1823,14.551690,38.660331,52.603229,100.743529
1824,14.574714,38.709203,52.681996,100.743529
1825,14.597774,38.880975,52.760881,100.743529
1826,14.620870,39.053509,52.856627,100.743529
1827,14.644003,39.157706,52.952547,100.743529
1828,14.667173,39.262181,53.051352,100.743529
1829,14.667173,39.264131,53.150342,100.743529
1830,14.683143,39.309310,53.207567,97.560164
1831,14.699131,39.354542,53.290025,97.560164
1832,14.715136,39.399825,53.372610,97.560164
1833,14.731158,39.445161,53.455323,97.560164
1834,14.747198,39.490549,53.411469,97.560164
1835,14.763256,39.535989,53.367650,97.560164
1836,14.779331,39.581482,53.323867,97.560164
1837,14.795423,39.627027,53.280120,97.560164
1838,14.811533,39.672624,53.236410,92.062005
1839,14.827660,39.718274,53.192734,92.062005
1840,14.843805,39.763976,53.149095,83.668353
1841,14.859968,39.809731,53.105492,83.668353
1842,14.876148,39.855538,53.061924,83.668353
1843,14.892346,39.901398,53.018392,83.668353
1844,14.908561,39.947311,52.974896,83.668353
1845,14.924795,39.993277,52.931436,83.668353
1846,14.941045,39.876669,52.888011,83.668353
1847,14.957314,39.760402,52.823116,83.668353
1848,14.973600,39.655633,52.758300,83.668353
1849,14.989904,39.572085,52.711058,83.668353
1850,15.006226,39.487278,52.666642,83.668353
1851,15.006226,39.416495,52.583557,83.668353
1852,15.081636,39.345840,52.483361,83.668353
1853,15.157426,39.275311,52.471270,83.668353
1854,15.233596,39.204909,52.459183,83.668353
1855,15.310150,39.134632,52.552327,83.668353
1856,15.387088,39.064482,52.701441,87.429780
1857,15.464412,38.994458,52.863225,87.429780
1858,15.542126,38.924559,53.011931,87.429780
1859,15.620229,38.854785,53.157140,87.429780
1860,15.698725,38.710491,53.302747,87.429780
1861,15.777616,38.566733,53.438512,87.429780
1862,15.856903,38.485249,53.574624,87.429780
